customerID,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churned,DaysCustomer,ChurnSeasonality,gender,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,HasInternet,HasPhone,NotChurned
6198-ZFIOJ,Month-to-month,False,Electronic check,75.6,402.5,False,153,-0.8729290708206411,True,False,False,True,False,False,False,False,False,False,True,True,True,True
5989-OMNJE,One year,False,Electronic check,57.6,1367.75,False,730,0.9999630098048061,True,True,True,False,True,True,True,False,True,True,False,True,False,True
4566-QVRRW,Month-to-month,True,Electronic check,44.05,483.7,True,334,0.8589525565270845,True,True,False,False,False,False,False,False,False,False,False,True,True,False
1291-CUOCY,Two year,True,Credit card (automatic),110.6,7962.2,False,2191,0.9999630098048061,False,True,False,True,False,True,True,True,True,True,True,True,True,True
9795-SHUHB,Two year,True,Credit card (automatic),58.2,3810.8,False,2010,-0.9998127418269003,True,True,True,False,True,True,False,True,False,False,False,True,True,True
3230-IUALN,Two year,True,Mailed check,81.0,3533.6,False,1371,0.02257626304154546,True,True,True,False,True,False,True,True,True,True,False,True,True,True
0042-RLHYP,Two year,False,Bank transfer (automatic),19.7,1396.9,False,2102,0.03117434158878077,True,True,True,False,False,False,False,False,False,False,False,False,True,True
8519-IMDHU,Month-to-month,True,Bank transfer (automatic),85.6,1345.55,True,456,0.009676212407230208,False,True,False,True,False,False,False,False,False,True,True,True,True,False
4945-RVMTE,Month-to-month,True,Bank transfer (automatic),59.55,1646.45,False,853,-0.5111313784132026,True,False,False,False,False,False,True,False,True,False,False,True,True,True
0201-OAMXR,One year,False,Credit card (automatic),115.55,8127.6,True,2130,0.4906601958631054,True,False,False,True,True,True,True,True,True,True,True,True,True,False
1866-NXPSP,One year,True,Mailed check,75.55,2680.15,False,1095,0.9999167727021953,True,False,False,False,True,True,True,True,False,True,False,True,True,True
3372-KWFBM,Month-to-month,True,Electronic check,86.6,1281.0,True,487,-0.4999999999999998,False,False,False,True,False,False,False,False,True,False,True,True,True,False
7831-QGOXH,Month-to-month,True,Electronic check,85.2,1553.9,True,548,-0.9999976880994382,True,False,False,True,False,False,False,False,True,False,True,True,True,False
6393-WRYZE,Month-to-month,True,Electronic check,97.65,3207.55,True,1034,0.48690833266842365,True,True,False,True,False,False,False,False,True,True,True,True,True,False
3941-XTSKM,One year,True,Credit card (automatic),45.1,2049.05,False,1279,-0.9999422030204416,False,True,True,False,False,True,True,False,False,True,False,True,False,True
1661-CZBAU,One year,True,Bank transfer (automatic),70.95,3629.2,False,1461,1.0,False,False,False,False,True,False,False,True,False,True,True,True,True,True
6599-RCLCJ,Month-to-month,True,Electronic check,109.55,5124.55,True,1430,0.8611467540480447,False,True,False,True,False,True,True,True,True,True,True,True,True,False
9831-BPFRI,One year,True,Electronic check,89.55,3474.45,True,1186,0.01827655768169169,True,True,True,True,False,True,True,True,False,False,True,True,True,False
5158-RIVOP,Two year,False,Credit card (automatic),20.9,202.3,False,337,0.8842230238742036,True,True,True,False,False,False,False,False,False,False,False,False,True,True
9788-YTFGE,Month-to-month,True,Mailed check,19.95,147.5,False,215,-0.8488826652214553,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9277-JOOMO,Month-to-month,False,Mailed check,24.6,86.35,False,92,-0.011826390691832589,True,False,False,False,False,False,False,False,False,False,True,False,True,True
1907-YLNYW,Month-to-month,True,Electronic check,66.7,579.0,False,245,-0.4774894280028391,False,False,False,False,True,False,True,False,False,True,False,True,True,True
1725-MIMXW,Month-to-month,True,Mailed check,19.45,19.45,True,31,0.8611467540480452,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8947-YRTDV,One year,False,Mailed check,94.8,3131.55,False,975,-0.4850290196805594,False,True,True,True,True,True,True,False,False,True,False,True,True,True
3161-ONRWK,One year,True,Bank transfer (automatic),65.85,3928.3,False,1826,0.9999907524084426,False,True,True,False,True,True,True,True,False,False,False,True,True,True
0114-RSRRW,Month-to-month,True,Bank transfer (automatic),19.95,187.75,False,306,0.5240103253675756,True,True,False,False,False,False,False,False,False,False,False,False,True,True
4565-NLZBV,Two year,True,Bank transfer (automatic),24.65,1710.15,False,2163,0.8822061909330865,True,True,False,False,False,False,False,False,False,False,True,False,True,True
0031-PVLZI,Month-to-month,False,Mailed check,20.35,76.35,True,122,-0.503719798736334,True,True,True,False,False,False,False,False,False,False,False,False,True,False
7206-GZCDC,Month-to-month,True,Electronic check,69.25,69.25,True,31,0.8611467540480452,True,False,False,True,False,False,False,False,False,False,False,True,True,False
6682-VCIXC,One year,True,Bank transfer (automatic),51.25,2151.6,False,1310,-0.8556314858488708,True,True,True,False,True,True,False,True,True,False,False,True,False,True
4791-QRGMF,One year,True,Bank transfer (automatic),99.5,5961.1,True,1795,0.8589525565270845,False,True,False,True,False,False,True,False,True,True,True,True,True,False
6475-VHUIZ,Month-to-month,False,Electronic check,54.25,1221.55,False,702,0.8822061909330865,True,True,False,False,False,False,True,True,False,False,False,True,True,True
3910-MRQOY,Two year,False,Bank transfer (automatic),19.4,1496.45,False,2191,0.9999630098048061,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0661-WCQNQ,One year,True,Credit card (automatic),56.25,1292.2,False,671,0.5203426135057131,False,True,False,False,True,False,False,True,False,False,False,True,True,True
7537-RBWEA,Month-to-month,True,Mailed check,25.15,25.15,False,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,True,False,True
4656-CAURT,Two year,False,Bank transfer (automatic),23.95,1713.1,False,2102,0.03117434158878077,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0121-SNYRK,One year,True,Mailed check,35.4,1748.9,False,1523,0.4831474640149687,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1768-ZAIFU,Month-to-month,True,Electronic check,25.2,25.2,True,30,0.8697638720650646,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4671-LXRDQ,Month-to-month,True,Mailed check,45.0,96.45,True,61,0.4981366284784055,False,False,False,False,False,False,False,False,False,False,False,True,True,False
3733-LSYCE,Month-to-month,False,Bank transfer (automatic),75.35,1114.55,False,457,-0.007525989381746225,True,True,False,True,False,True,False,False,False,False,False,True,True,True
6265-FRMTQ,Two year,False,Bank transfer (automatic),20.4,609.1,False,945,-0.8533976488498015,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1934-SJVJK,Month-to-month,False,Mailed check,20.15,20.15,True,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3838-OZURD,Month-to-month,True,Credit card (automatic),105.0,7133.25,True,2010,-0.9998127418269003,False,True,False,True,False,True,True,False,True,True,True,True,True,False
1371-DWPAZ,Two year,False,Credit card (automatic),56.05,0.0,False,0,1.0,True,True,True,False,True,True,True,True,True,False,False,True,False,True
9269-CQOOL,Month-to-month,True,Credit card (automatic),54.7,169.45,True,92,-0.011826390691832589,False,False,True,False,False,False,False,False,True,False,False,True,True,False
2017-CCBLH,Two year,False,Mailed check,20.0,141.6,False,245,-0.4774894280028391,True,False,False,False,False,False,False,False,False,False,False,False,True,True
7690-KPNCU,One year,True,Credit card (automatic),73.05,4688.65,False,1949,-0.5148230222752144,False,True,True,False,True,False,True,False,True,True,False,True,True,True
0536-BGFMZ,Month-to-month,False,Mailed check,20.5,563.05,False,853,-0.5111313784132026,True,True,False,False,False,False,False,False,False,False,False,False,True,True
2293-IJWPS,One year,True,Credit card (automatic),100.75,5985.0,False,1737,0.03547255575312556,True,True,False,True,False,False,True,False,True,True,True,True,True,True
2845-HSJCY,Month-to-month,True,Electronic check,87.25,1258.6,True,426,0.5018610596210327,True,True,True,True,False,False,True,False,False,True,True,True,True,False
5469-NUJUR,Two year,True,Mailed check,19.95,373.5,False,580,-0.8511480281049473,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1184-PJVDB,Month-to-month,True,Electronic check,79.95,857.2,True,304,0.49440298420761813,False,True,False,True,False,False,False,False,True,False,False,True,True,False
2625-TRCZQ,Month-to-month,True,Electronic check,49.65,2553.35,False,1553,-0.011826390691832589,True,True,False,False,False,True,False,False,True,True,False,True,False,True
4102-HLENU,Two year,False,Mailed check,65.65,4322.85,False,2041,-0.8511480281049473,True,True,False,False,True,True,True,False,False,False,True,True,True,True
7266-GSSJX,Month-to-month,True,Electronic check,20.45,250.8,False,337,0.8842230238742036,False,True,True,False,False,False,False,False,False,False,False,False,True,True
7722-VJRQD,Two year,False,Bank transfer (automatic),60.95,4549.05,False,2191,0.9999630098048061,False,True,True,False,True,False,True,True,True,True,False,True,False,True
7073-QETQY,One year,True,Electronic check,20.35,1359.5,False,2010,-0.9998127418269003,False,True,True,False,False,False,False,False,False,False,False,False,True,True
9415-DPEWS,Month-to-month,True,Electronic check,88.35,1639.3,True,548,-0.9999976880994382,True,False,False,True,False,False,False,True,True,False,True,True,True,False
5624-RYAMH,Month-to-month,True,Electronic check,19.5,178.85,False,276,0.03547255575312556,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0196-JTUQI,Month-to-month,True,Credit card (automatic),75.2,633.85,False,276,0.03547255575312556,True,False,False,True,False,False,False,False,False,False,True,True,True,True
7130-YXBRO,Month-to-month,True,Bank transfer (automatic),111.45,5315.1,False,1461,1.0,False,True,False,True,True,True,True,False,True,True,True,True,True,True
9272-LSVYH,Month-to-month,False,Mailed check,70.15,735.5,False,306,0.5240103253675756,False,False,False,True,False,False,False,False,False,False,False,True,True,True
7943-RQCHR,Month-to-month,True,Electronic check,94.75,889.9,True,273,-0.016126573270657762,True,False,False,True,False,False,False,False,True,True,True,True,True,False
3793-MMFUH,Month-to-month,True,Electronic check,95.05,1290.0,True,395,0.8718780343332757,True,False,False,True,False,False,False,False,True,True,True,True,True,False
3249-ZPQRG,Month-to-month,False,Electronic check,78.45,330.05,True,122,-0.503719798736334,False,False,False,True,False,True,False,False,False,False,True,True,True,False
2568-BRGYX,Month-to-month,True,Electronic check,70.2,237.95,True,123,-0.518505144391157,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3084-DOWLE,Two year,False,Bank transfer (automatic),92.0,6474.4,False,2191,0.9999630098048061,True,True,False,False,True,True,True,True,True,True,True,True,True,True
1084-MNSMJ,Two year,False,Credit card (automatic),85.5,4421.95,False,1553,-0.011826390691832589,True,True,True,False,True,True,True,True,True,True,False,True,True,True
7721-JXEAW,Month-to-month,True,Bank transfer (automatic),41.05,2452.7,True,1796,0.8676336233547726,False,True,False,False,False,True,False,False,False,True,False,True,False,False
7249-WBIYX,Month-to-month,True,Electronic check,85.6,813.85,True,304,0.49440298420761813,False,True,False,True,False,False,False,False,True,False,True,True,True,False
4238-HFHSN,Month-to-month,True,Electronic check,82.15,4904.85,False,1857,0.8633250245021008,False,True,False,True,False,True,False,False,False,False,True,True,True,True
6250-CGGUN,One year,False,Electronic check,84.4,4484.05,False,1645,-0.9997202729664083,False,False,False,True,True,False,True,True,False,False,False,True,True,True
5478-JJVZK,Month-to-month,True,Mailed check,60.9,2033.85,False,1006,0.026875550849279808,True,False,False,False,True,True,False,False,False,False,True,True,True,True
7596-IIWYC,Two year,True,Bank transfer (automatic),20.25,538.2,False,822,-0.0032254488771079042,True,False,False,False,False,False,False,False,False,False,False,False,True,True
6567-HOOPW,Month-to-month,True,Electronic check,79.2,79.2,True,30,0.8697638720650646,True,False,False,True,False,False,False,False,True,False,False,True,True,False
9793-WECQC,Month-to-month,False,Mailed check,95.3,2192.9,False,702,0.8822061909330865,False,False,False,True,False,True,False,False,True,True,False,True,True,True
4291-HPAXL,Month-to-month,False,Mailed check,19.85,19.85,False,31,0.8611467540480452,False,False,True,False,False,False,False,False,False,False,False,False,True,True
8999-YPYBV,Two year,True,Mailed check,84.35,3858.05,False,1371,0.02257626304154546,False,True,True,False,True,True,True,True,True,True,False,True,True,True
1839-FBNFR,Two year,True,Bank transfer (automatic),19.85,854.8,False,1187,0.0010751512827978048,True,True,True,False,False,False,False,False,False,False,False,False,True,True
3164-AALRN,One year,True,Mailed check,70.0,347.4,True,153,-0.8729290708206411,False,False,False,False,False,False,True,False,True,True,False,True,True,False
3071-MVJCD,Two year,False,Bank transfer (automatic),82.3,5815.15,False,2191,0.9999630098048061,False,True,True,False,True,True,True,True,True,False,True,True,True,True
1697-BCSHV,Month-to-month,True,Bank transfer (automatic),66.8,3970.4,False,1767,0.5240103253675756,True,True,True,False,False,True,False,False,True,False,True,True,True,True
0562-KBDVM,Two year,True,Bank transfer (automatic),44.6,3058.15,False,2132,0.5203426135057131,True,False,False,False,True,True,True,True,False,False,False,True,False,True
1131-SUEKT,One year,True,Bank transfer (automatic),98.45,6145.2,False,1857,0.8633250245021008,False,True,True,True,False,True,False,True,True,True,False,True,True,True
3717-OEAUQ,Month-to-month,False,Mailed check,70.7,129.2,False,62,0.4831474640149687,False,False,False,True,False,False,False,False,False,False,False,True,True,True
4538-WNTMJ,One year,False,Mailed check,24.95,1165.9,False,1401,0.5129783862992282,True,True,True,False,False,False,False,False,False,False,True,False,True,True
3334-CTHOL,Month-to-month,True,Bank transfer (automatic),49.95,49.95,True,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,True,True,True,False
4704-ERYFC,Month-to-month,True,Electronic check,69.25,1554.0,True,671,0.5203426135057131,True,True,False,True,False,False,False,False,False,False,False,True,True,False
9432-RUVSL,Two year,True,Credit card (automatic),102.5,4904.25,False,1461,1.0,True,False,False,True,True,False,True,True,True,True,False,True,True,True
8060-HIWJJ,Two year,False,Credit card (automatic),86.55,5632.55,False,1949,-0.5148230222752144,False,False,False,False,False,True,True,True,True,True,True,True,True,True
7684-XSZIY,Two year,False,Bank transfer (automatic),24.3,1643.25,False,2191,0.9999630098048061,False,True,True,False,False,False,False,False,False,False,True,False,True,True
9089-UOWJG,Month-to-month,True,Credit card (automatic),58.35,740.55,False,365,0.9999907524084426,True,True,True,False,False,False,True,False,True,False,False,True,True,True
8621-MNIHH,Month-to-month,True,Electronic check,94.25,3217.55,True,1033,0.47181152170657603,True,True,False,True,False,True,True,False,False,True,True,True,True,False
8039-ACLPL,Two year,False,Credit card (automatic),68.75,4888.2,False,2191,0.9999630098048061,True,True,True,False,True,True,True,False,False,True,False,True,True,True
9885-AIBVB,Month-to-month,True,Electronic check,85.8,2440.25,False,883,-0.8687007560596847,False,True,False,True,False,True,True,False,False,False,True,True,True,True
1934-MKPXS,One year,False,Credit card (automatic),20.1,620.55,False,1006,0.026875550849279808,False,True,True,False,False,False,False,False,False,False,False,False,True,True
2592-YKDIF,Month-to-month,False,Mailed check,20.35,20.35,False,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,False,True,True
2272-JKMSI,One year,True,Electronic check,110.8,6840.95,False,1888,0.4869083326684237,True,True,True,True,False,True,True,True,True,True,True,True,True,True
0471-LVHGK,One year,True,Electronic check,73.0,3001.2,True,1248,-0.8665624788845384,False,True,False,False,False,False,True,False,True,True,True,True,True,False
9518-RWHZL,One year,True,Credit card (automatic),100.05,6254.2,True,1949,-0.5148230222752144,True,False,False,True,False,False,True,False,True,True,True,True,True,False
8714-CTZJW,Month-to-month,True,Credit card (automatic),82.85,319.6,False,123,-0.518505144391157,True,False,False,True,False,False,True,False,False,True,False,True,True,True
3569-EDBPQ,Month-to-month,True,Electronic check,84.35,1938.05,False,730,0.9999630098048061,True,False,False,True,True,False,False,True,False,False,True,True,True,True
3131-NWVFJ,One year,False,Mailed check,19.55,294.5,False,427,0.4869083326684237,True,True,True,False,False,False,False,False,False,False,False,False,True,True
7521-YXVZY,Month-to-month,False,Mailed check,19.95,58.3,False,92,-0.011826390691832589,False,False,True,False,False,False,False,False,False,False,False,False,True,True
5419-CONWX,Month-to-month,True,Credit card (automatic),99.8,442.85,True,123,-0.518505144391157,True,False,False,True,False,True,True,False,True,True,False,True,True,False
6240-EURKS,Month-to-month,True,Electronic check,35.0,553.0,True,549,-0.9998127418269003,True,False,True,False,False,False,False,False,False,True,False,True,False,False
2373-NTKOD,Month-to-month,True,Electronic check,66.25,546.45,False,245,-0.4774894280028391,False,False,False,False,False,False,False,False,True,True,False,True,True,True
1970-KKFWL,Two year,False,Bank transfer (automatic),23.3,797.1,False,1067,0.8801730414269227,True,False,False,False,False,False,False,False,False,False,True,False,True,True
6960-HVYXR,Month-to-month,False,Electronic check,76.0,76.0,True,31,0.8611467540480452,True,False,False,True,False,False,False,False,False,False,True,True,True,False
9337-SRRNI,Two year,True,Credit card (automatic),25.3,1673.8,False,2010,-0.9998127418269003,False,False,True,False,False,False,False,False,False,False,True,False,True,True
0895-UADGO,Two year,True,Mailed check,44.55,343.45,False,245,-0.4774894280028391,False,False,True,False,True,False,False,True,False,True,False,True,False,True
5678-VFNEQ,One year,True,Credit card (automatic),104.1,7412.25,False,2163,0.8822061909330865,True,True,False,True,True,False,True,False,True,True,True,True,True,True
5977-CKHON,Month-to-month,True,Bank transfer (automatic),92.55,4039.0,False,1310,-0.8556314858488708,True,True,True,True,False,False,True,False,False,True,True,True,True,True
7024-OHCCK,Month-to-month,True,Electronic check,93.85,170.85,True,61,0.4981366284784055,True,False,False,True,False,False,False,False,True,True,True,True,True,False
2692-BUCFV,Month-to-month,True,Bank transfer (automatic),101.45,2948.6,False,883,-0.8687007560596847,False,False,False,True,False,True,True,False,True,True,False,True,True,True
7861-UVUFT,Month-to-month,True,Electronic check,84.3,1308.4,True,457,-0.007525989381746225,True,True,False,True,False,False,True,False,True,False,False,True,True,False
1830-GGFNM,Two year,False,Credit card (automatic),94.55,6078.75,False,1979,-0.8708229664552753,False,True,True,True,True,True,True,True,False,False,True,True,True,True
5302-BDJNT,Month-to-month,False,Electronic check,95.5,3418.2,False,1067,0.8801730414269227,False,False,False,True,False,False,True,True,True,False,True,True,True,True
5223-UZAVK,One year,True,Credit card (automatic),100.3,6603.8,False,1949,-0.5148230222752144,False,False,False,True,True,True,False,False,True,True,False,True,True,True
4859-ZSRDZ,Two year,True,Credit card (automatic),55.5,3166.9,False,1767,0.5240103253675756,True,True,True,False,False,False,True,True,True,True,False,True,False,True
5651-WYIPH,Month-to-month,True,Credit card (automatic),49.85,865.75,False,549,-0.9998127418269003,True,False,False,False,False,True,False,False,False,False,False,True,True,True
9350-VLHMB,Month-to-month,True,Bank transfer (automatic),89.55,6373.1,False,2041,-0.8511480281049473,False,True,True,True,False,True,False,False,False,True,True,True,True,True
3498-LZGQZ,Two year,True,Mailed check,19.15,1177.05,False,1918,-0.007525989381746225,False,True,True,False,False,False,False,False,False,False,False,False,True,True
8785-CJSHH,Month-to-month,True,Electronic check,99.8,5985.75,False,1826,0.9999907524084426,True,True,False,True,False,True,False,False,True,True,True,True,True,True
5357-TZHPP,Month-to-month,True,Credit card (automatic),84.4,732.5,True,275,0.018276557681691223,False,False,False,True,False,False,False,False,False,True,True,True,True,False
3870-SPZSI,Two year,True,Credit card (automatic),113.05,7869.05,False,2132,0.5203426135057131,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0680-DFNNY,Month-to-month,True,Electronic check,101.1,1504.05,True,457,-0.007525989381746225,False,True,False,True,False,False,True,False,True,True,True,True,True,False
7560-QRBXH,One year,False,Mailed check,19.95,936.7,False,1461,1.0,True,False,True,False,False,False,False,False,False,False,False,False,True,True
7077-XJMET,Month-to-month,True,Electronic check,74.15,741.4,False,365,0.9999907524084426,False,True,False,False,False,False,True,True,True,True,False,True,True,True
8752-GHJFU,One year,True,Electronic check,92.0,6585.2,False,2163,0.8822061909330865,False,True,False,True,True,True,True,True,False,False,True,True,True,True
6896-SRVYQ,Month-to-month,False,Electronic check,73.85,3122.4,False,1340,-0.48878539428899287,False,False,False,True,False,False,True,False,False,False,False,True,True,True
7767-UXAGJ,Month-to-month,True,Electronic check,50.45,50.45,True,30,0.8697638720650646,False,False,False,False,False,False,False,False,False,False,True,True,True,False
4652-ODEVH,Two year,False,Mailed check,24.45,1088.25,False,1371,0.02257626304154546,False,True,True,False,False,False,False,False,False,False,True,False,True,True
6510-UPNKS,One year,False,Credit card (automatic),24.8,615.35,False,702,0.8822061909330865,True,False,False,False,False,False,False,False,False,False,True,False,True,True
6718-BDGHG,One year,True,Bank transfer (automatic),64.85,2908.2,False,1310,-0.8556314858488708,True,True,False,False,False,False,False,True,True,False,True,True,True,True
9046-DQMTP,Month-to-month,False,Bank transfer (automatic),20.75,739.9,False,1067,0.8801730414269227,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6439-LAJXL,Month-to-month,True,Mailed check,68.95,593.85,False,276,0.03547255575312556,False,True,False,False,True,True,False,True,True,False,False,True,True,True
1571-SAVHK,Month-to-month,True,Mailed check,99.95,1132.75,True,365,0.9999907524084426,False,False,False,True,False,False,False,True,True,True,True,True,True,False
9052-VKDUW,Month-to-month,True,Credit card (automatic),109.4,7227.45,False,1979,-0.8708229664552753,True,True,False,True,True,True,True,False,True,True,True,True,True,True
9546-CQJSU,Month-to-month,True,Electronic check,91.4,193.6,True,61,0.4981366284784055,True,False,False,True,False,False,True,False,True,False,True,True,True,False
1666-JZPZT,Month-to-month,False,Mailed check,49.0,1291.35,False,822,-0.0032254488771079042,False,False,False,False,False,False,False,False,False,False,True,True,True,True
5777-KJIRB,One year,True,Mailed check,50.25,2023.55,False,1218,-0.5074302810827516,True,False,False,False,False,False,True,False,False,False,False,True,True,True
0506-LVNGN,Month-to-month,True,Credit card (automatic),75.55,349.65,True,153,-0.8729290708206411,True,False,False,True,False,False,True,False,False,False,False,True,True,False
7677-SJJJK,One year,False,Credit card (automatic),19.9,153.95,False,245,-0.4774894280028391,False,True,True,False,False,False,False,False,False,False,False,False,True,True
2480-EJWYP,One year,True,Bank transfer (automatic),97.8,5458.8,False,1767,0.5240103253675756,True,True,False,True,False,True,False,False,True,True,True,True,True,True
3253-HKOKL,One year,False,Electronic check,100.3,5244.45,False,1584,-0.518505144391157,True,True,True,True,True,False,True,False,True,True,False,True,True,True
7055-HNEOJ,Month-to-month,True,Mailed check,55.8,154.55,False,92,-0.011826390691832589,False,True,False,False,False,False,True,True,False,False,False,True,True,True
5514-YQENT,Two year,True,Electronic check,111.15,4507.15,False,1248,-0.8665624788845384,False,False,True,True,True,True,True,True,True,True,False,True,True,True
3211-AAPKX,Month-to-month,True,Mailed check,98.55,2031.95,False,610,-0.4812636743715909,False,False,False,True,False,False,False,True,True,True,True,True,True,True
8445-DNBAE,Month-to-month,True,Electronic check,50.05,50.05,False,31,0.8611467540480452,False,False,True,False,False,False,False,False,False,False,True,True,True,True
2951-QOQTK,Month-to-month,False,Credit card (automatic),80.8,332.45,True,122,-0.503719798736334,False,False,True,True,False,False,False,True,False,False,True,True,True,False
2958-NHPPS,Month-to-month,False,Electronic check,20.85,473.9,False,702,0.8822061909330865,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6806-YDEUL,Month-to-month,False,Bank transfer (automatic),19.5,106.8,False,184,-0.9997202729664083,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1735-XMJVH,Month-to-month,True,Mailed check,19.35,152.6,False,245,-0.4774894280028391,False,True,True,False,False,False,False,False,False,False,False,False,True,True
6890-PFRQX,Month-to-month,False,Mailed check,69.5,1199.4,False,549,-0.9998127418269003,False,False,False,False,True,False,True,False,True,False,True,True,True,True
0222-CNVPT,Month-to-month,True,Credit card (automatic),48.8,2555.05,False,1584,-0.518505144391157,False,False,False,False,True,False,False,False,True,True,False,True,False,True
5899-OUVKV,Month-to-month,True,Electronic check,94.5,2979.2,False,945,-0.8533976488498015,False,False,False,True,False,True,False,False,True,True,False,True,True,True
8681-ICONS,Month-to-month,True,Mailed check,20.65,654.85,False,883,-0.8687007560596847,False,True,True,False,False,False,False,False,False,False,False,False,True,True
1621-YNCJH,Two year,True,Credit card (automatic),106.05,3834.4,False,1095,0.9999167727021953,True,True,False,True,True,True,True,True,False,True,True,True,True,True
3473-XIIIT,Month-to-month,True,Electronic check,100.0,1534.75,True,487,-0.4999999999999998,True,True,False,True,False,True,False,False,True,True,True,True,True,False
6362-QHAFM,One year,True,Electronic check,108.3,4586.15,False,1279,-0.9999422030204416,False,True,False,True,False,False,True,True,True,True,True,True,True,True
7893-IXHRQ,Month-to-month,False,Electronic check,20.55,20.55,True,30,0.8697638720650646,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3070-BDOQC,Two year,True,Electronic check,99.65,5941.05,False,1826,0.9999907524084426,True,False,False,True,False,True,True,False,True,True,False,True,True,True
2952-QAYZF,Month-to-month,True,Electronic check,85.3,424.15,True,153,-0.8729290708206411,False,False,False,True,False,True,True,False,False,False,True,True,True,False
6234-PFPXL,Month-to-month,False,Credit card (automatic),95.9,2234.95,False,671,0.5203426135057131,False,True,False,True,True,False,False,True,True,False,True,True,True,True
9824-QCJPK,One year,False,Mailed check,20.0,666.75,False,1095,0.9999167727021953,False,True,False,False,False,False,False,False,False,False,False,False,True,True
4763-PGDPO,Month-to-month,False,Electronic check,70.4,281.0,True,122,-0.503719798736334,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4283-IVYCI,Month-to-month,False,Mailed check,64.95,547.8,False,276,0.03547255575312556,False,False,False,False,True,False,False,True,False,True,False,True,True,True
1866-OBPNR,Month-to-month,False,Credit card (automatic),74.6,74.6,False,31,0.8611467540480452,False,True,True,True,False,True,False,False,False,False,False,True,True,True
8205-MQUGY,Month-to-month,True,Electronic check,49.2,571.15,False,365,0.9999907524084426,False,True,True,False,True,False,False,False,False,False,False,True,True,True
8970-ANWXO,One year,True,Mailed check,73.75,1756.6,False,702,0.8822061909330865,True,False,False,False,False,False,False,True,True,True,True,True,True,True
9480-BQJEI,One year,True,Bank transfer (automatic),92.3,5731.45,False,1888,0.4869083326684237,False,False,False,True,True,True,False,False,False,True,True,True,True,True
5394-SVGJV,Month-to-month,False,Bank transfer (automatic),98.8,3475.55,True,1126,0.8676336233547729,False,False,False,True,False,False,False,True,True,True,True,True,True,False
6979-TNDEU,Month-to-month,False,Mailed check,19.2,156.85,False,245,-0.4774894280028391,True,False,False,False,False,False,False,False,False,False,False,False,True,True
9777-WJJPR,Month-to-month,False,Credit card (automatic),88.65,2683.2,False,945,-0.8533976488498015,False,True,False,True,False,False,True,False,True,False,True,True,True,True
9283-LZQOH,Month-to-month,True,Credit card (automatic),74.4,896.75,True,395,0.8718780343332757,False,True,True,True,False,False,False,False,False,False,True,True,True,False
7079-QRCBC,Month-to-month,True,Electronic check,98.75,2407.3,True,730,0.9999630098048061,True,False,False,True,False,False,True,False,True,True,True,True,True,False
9495-SKLKD,Month-to-month,True,Bank transfer (automatic),95.95,4456.65,False,1371,0.02257626304154546,False,True,True,True,False,True,True,False,False,True,True,True,True,True
6048-UWKAL,Two year,False,Credit card (automatic),105.4,6998.95,False,2102,0.03117434158878077,True,True,False,True,False,True,False,True,True,True,True,True,True,True
5067-DGXLL,Month-to-month,False,Mailed check,20.25,36.8,False,62,0.4831474640149687,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5469-CTCWN,One year,True,Electronic check,106.0,6547.7,True,1857,0.8633250245021008,False,True,True,True,True,True,False,False,True,True,True,True,True,False
9851-QXEEQ,Month-to-month,True,Electronic check,104.7,4346.4,True,1248,-0.8665624788845384,False,False,False,True,False,True,True,False,True,True,True,True,True,False
6281-FKEWS,One year,True,Electronic check,49.05,2265.0,False,1340,-0.48878539428899287,True,False,False,False,False,False,True,False,True,True,False,True,False,True
8898-KASCD,One year,False,Mailed check,35.55,1309.15,False,1187,0.0010751512827978048,False,False,False,False,False,False,True,True,False,False,False,True,False,True
9242-TKFSV,Two year,True,Credit card (automatic),65.1,4754.3,False,2191,0.9999630098048061,False,True,True,False,True,True,True,True,True,True,False,True,False,True
