,customerID,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churned,DaysCustomer,ChurnSeasonality,gender,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,HasInternet,HasPhone,NotChurned
1027,6732-FZUGP,One year,False,Credit card (automatic),94.9,4615.25,False,1432,0.8781236129591843,True,False,False,True,True,False,True,False,True,False,True,True,True,True
1028,8436-BJUMM,Month-to-month,True,Electronic check,83.75,2070.6,True,791,0.5055762087514638,False,True,True,True,False,False,False,False,True,False,True,True,True,False
1029,4184-TJFAN,Month-to-month,True,Mailed check,88.3,273.75,True,92,-0.011826390691832589,True,True,True,True,True,False,False,True,True,False,False,True,True,False
1030,8329-GWVPJ,Month-to-month,True,Bank transfer (automatic),69.75,3557.7,False,1523,0.4831474640149687,True,True,True,True,False,False,False,False,False,False,False,True,True,True
1031,1352-VHKAJ,Month-to-month,False,Bank transfer (automatic),71.6,1957.1,False,822,-0.0032254488771079042,False,True,True,False,False,False,False,True,True,True,True,True,True,True
1032,4145-UQXUQ,Month-to-month,True,Electronic check,92.1,729.95,True,242,-0.522177676659508,True,False,False,True,False,False,True,False,True,True,False,True,True,False
1033,2632-TACXW,Two year,False,Bank transfer (automatic),23.65,1416.75,False,1888,0.48690833266842365,True,True,False,False,False,False,False,False,False,False,True,False,True,True
1034,8146-QQKZH,Two year,False,Bank transfer (automatic),81.85,5924.4,False,2163,0.8822061909330865,True,True,False,False,True,False,True,True,True,True,False,True,True,True
1035,1767-CJKBA,Two year,False,Mailed check,25.1,1697.7,False,2010,-0.9998127418269003,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1036,6445-TNRXS,Two year,True,Bank transfer (automatic),114.7,7849.85,False,2071,-0.4812636743715909,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1037,4581-LNWUM,Month-to-month,False,Electronic check,49.15,649.4,False,396,0.8633250245021008,True,False,False,False,False,False,True,False,True,True,False,True,False,True
1038,4869-EPIUS,One year,True,Electronic check,80.9,4557.5,False,1706,-0.4774894280028391,False,True,False,True,False,False,False,False,False,True,False,True,True,True
1039,9948-YPTDG,Month-to-month,True,Electronic check,79.45,3013.05,True,1156,0.5092820071573356,False,True,False,True,True,True,False,False,False,False,False,True,True,False
1040,1236-WFCDV,Month-to-month,False,Credit card (automatic),90.45,1266.1,True,426,0.5018610596210327,False,False,False,True,False,False,False,False,True,True,False,True,True,False
1041,1915-OAKWD,One year,True,Bank transfer (automatic),19.3,360.35,False,488,-0.5148230222752144,True,False,True,False,False,False,False,False,False,False,False,False,True,True
1042,7296-PIXQY,Month-to-month,False,Electronic check,70.2,1046.5,False,427,0.48690833266842365,True,True,True,True,False,False,False,False,False,False,False,True,True,True
1043,4883-QICIH,Month-to-month,True,Bank transfer (automatic),69.75,2347.9,True,972,-0.5294937001354315,False,True,True,True,False,False,False,False,False,False,False,True,True,False
1044,3354-OADJP,One year,False,Bank transfer (automatic),54.25,447.75,False,245,-0.4774894280028391,True,False,False,False,True,False,False,True,False,False,False,True,True,True
1045,3524-WQDSG,Month-to-month,True,Bank transfer (automatic),99.3,4209.95,False,1310,-0.8556314858488708,True,True,True,True,False,False,True,False,True,True,True,True,True,True
1046,0810-DHDBD,One year,False,Credit card (automatic),74.0,3877.65,False,1584,-0.518505144391157,True,False,False,False,True,False,True,True,True,False,True,True,True,True
1047,4026-SKKHW,Month-to-month,True,Mailed check,50.25,152.3,False,92,-0.011826390691832589,False,False,False,False,False,False,False,True,False,False,False,True,True,True
1048,2829-HYVZP,One year,True,Mailed check,19.8,572.2,False,883,-0.8687007560596847,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1049,8329-IBCTI,Month-to-month,False,Mailed check,19.65,19.65,True,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1050,1271-SJBGZ,Month-to-month,True,Electronic check,43.65,526.95,True,365,0.9999907524084426,False,False,False,False,False,False,True,True,False,True,False,True,False,False
1051,3845-JHAMY,Month-to-month,True,Credit card (automatic),35.5,552.7,False,488,-0.5148230222752144,True,True,True,False,False,False,False,False,False,True,False,True,False,True
1052,7013-PSXHK,One year,True,Mailed check,80.75,3208.65,False,1218,-0.5074302810827516,True,False,False,False,False,False,True,True,True,True,True,True,True,True
1053,5669-SRAIP,Month-to-month,False,Electronic check,39.5,210.75,True,153,-0.8729290708206411,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1054,5981-ITEMU,Month-to-month,True,Bank transfer (automatic),97.1,3706.95,True,1217,-0.4925327287220541,False,True,False,True,False,False,False,False,True,True,True,True,True,False
1055,3486-NPGST,One year,False,Mailed check,19.55,620.75,False,1095,0.9999167727021953,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1056,6941-PMGEP,Month-to-month,True,Electronic check,80.0,412.5,True,153,-0.8729290708206411,True,False,False,True,False,False,False,False,False,True,False,True,True,False
1057,1624-WOIWJ,Month-to-month,True,Mailed check,84.7,832.05,True,304,0.49440298420761813,True,False,False,True,True,False,False,False,True,False,False,True,True,False
1058,2074-GKOWZ,Month-to-month,True,Bank transfer (automatic),89.55,185.55,True,61,0.4981366284784055,False,True,True,True,False,False,False,False,True,True,False,True,True,False
1059,0376-YMCJC,Month-to-month,True,Electronic check,90.6,1943.2,True,699,0.8567424725213038,False,False,False,True,False,False,False,True,True,False,True,True,True,False
1060,6100-FJZDG,One year,True,Bank transfer (automatic),20.05,505.9,False,792,0.49066019586310594,False,True,True,False,False,False,False,False,False,False,False,False,True,True
1061,4829-ZLJTK,Two year,True,Electronic check,112.4,8046.85,False,2191,0.9999630098048061,True,True,False,True,True,True,True,False,True,True,True,True,True,True
1062,1730-VFMWO,Month-to-month,False,Bank transfer (automatic),50.2,1815.3,False,1036,0.5166652778119314,True,True,False,False,False,False,False,True,False,False,False,True,True,True
1063,7143-BQIBA,Month-to-month,False,Bank transfer (automatic),62.25,612.95,False,306,0.5240103253675756,False,False,False,False,True,False,False,True,True,False,False,True,True,True
1064,3800-LYTRK,One year,False,Mailed check,55.7,795.15,False,427,0.48690833266842365,True,False,False,False,True,False,False,True,False,False,False,True,True,True
1065,0634-SZPQA,Month-to-month,True,Bank transfer (automatic),90.05,2169.8,True,699,0.8567424725213038,True,False,False,True,True,False,False,False,True,False,True,True,True,False
1066,9646-NMHXE,Two year,False,Mailed check,19.65,973.1,False,1432,0.8781236129591843,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1067,7030-NJVDP,Month-to-month,True,Electronic check,89.25,2210.2,False,730,0.9999630098048061,False,True,False,True,True,False,False,True,False,True,False,True,True,True
1068,5536-RTPWK,Month-to-month,True,Bank transfer (automatic),99.05,4853.75,True,1491,0.8697638720650646,False,True,False,True,False,True,False,False,True,True,True,True,True,False
1069,8883-GRDWQ,One year,False,Mailed check,54.0,1055.9,False,610,-0.4812636743715909,False,False,False,False,True,False,False,True,False,False,False,True,True,True
1070,6166-ILMNY,Month-to-month,False,Bank transfer (automatic),69.75,144.55,True,61,0.4981366284784055,True,False,False,True,False,False,False,False,False,False,False,True,True,False
1071,3097-NNSPB,Month-to-month,True,Credit card (automatic),49.05,91.1,True,61,0.4981366284784055,True,False,False,False,False,True,False,False,False,False,False,True,True,False
1072,7771-ZONAT,Two year,False,Bank transfer (automatic),56.75,1304.85,False,671,0.5203426135057131,False,False,False,False,False,False,True,True,True,True,False,True,False,True
1073,0655-RBDUG,Month-to-month,True,Bank transfer (automatic),98.05,713.0,True,214,-0.8578494977869301,False,False,False,True,False,False,True,False,True,True,True,True,True,False
1074,2111-DWYHN,Month-to-month,False,Mailed check,21.1,21.1,False,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1075,4194-WHFCB,Month-to-month,True,Bank transfer (automatic),96.65,5580.8,False,1798,0.8842230238742036,True,True,True,True,False,True,False,True,False,True,True,True,True,True
1076,4121-AGSIN,One year,True,Credit card (automatic),24.5,1497.9,False,1767,0.5240103253675756,True,True,True,False,False,False,False,False,False,False,True,False,True,True
1077,4361-BKAXE,Month-to-month,True,Bank transfer (automatic),114.5,4527.45,True,1248,-0.8665624788845384,True,False,False,True,True,True,True,True,True,True,True,True,True,False
1078,9845-PEEKO,Two year,True,Credit card (automatic),79.2,4590.35,False,1798,0.8842230238742036,True,False,False,True,False,True,False,False,False,False,True,True,True,True
1079,0455-XFASS,Month-to-month,True,Electronic check,69.55,200.2,False,92,-0.011826390691832589,True,True,True,True,False,False,False,False,False,False,False,True,True,True
1080,0301-KOBTQ,Two year,True,Bank transfer (automatic),20.05,614.45,False,975,-0.4850290196805594,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1081,1751-NCDLI,Month-to-month,True,Electronic check,98.85,4564.9,False,1401,0.5129783862992282,False,True,False,True,False,False,True,False,True,True,True,True,True,True
1082,4367-NUYAO,Two year,False,Mailed check,25.75,0.0,False,0,1.0,False,True,True,False,False,False,False,False,False,False,True,False,True,True
1083,9878-TNQGW,Month-to-month,True,Electronic check,80.95,171.15,True,61,0.4981366284784055,False,False,False,True,False,False,False,False,False,True,False,True,True,False
1084,9170-ARBTB,One year,False,Credit card (automatic),19.6,1012.4,False,1584,-0.518505144391157,True,True,True,False,False,False,False,False,False,False,False,False,True,True
1085,4441-NIHPT,Month-to-month,True,Electronic check,74.3,940.35,True,395,0.8718780343332757,True,False,False,True,False,False,True,False,False,False,False,True,True,False
1086,8999-BOHSE,Month-to-month,False,Bank transfer (automatic),89.7,1047.7,True,335,0.8676336233547726,True,False,False,True,False,False,False,False,True,True,False,True,True,False
1087,7241-AJHFS,Month-to-month,False,Bank transfer (automatic),87.65,2766.4,False,975,-0.4850290196805594,False,False,False,True,True,False,False,True,False,False,True,True,True,True
1088,7029-RPUAV,Month-to-month,True,Credit card (automatic),100.45,1622.45,True,518,-0.8708229664552753,False,True,False,True,False,False,True,False,True,True,True,True,True,False
1089,4546-FOKWR,Month-to-month,True,Credit card (automatic),74.75,1129.35,False,488,-0.5148230222752144,True,False,False,True,False,False,False,False,False,False,True,True,True,True
1090,9036-CSKBW,One year,False,Bank transfer (automatic),107.45,5680.9,False,1553,-0.011826390691832589,True,False,False,True,True,True,True,False,True,True,True,True,True,True
1091,5832-TRLPB,One year,True,Bank transfer (automatic),75.35,2243.9,False,883,-0.8687007560596847,False,False,False,False,False,False,True,True,True,True,False,True,True,True
1092,8590-YFFQO,Two year,False,Credit card (automatic),64.95,4523.25,False,2132,0.5203426135057131,False,True,False,False,True,True,True,True,False,False,False,True,True,True
1093,8659-IOOPU,Two year,False,Electronic check,100.45,7159.7,False,2163,0.8822061909330865,True,True,True,True,True,False,True,True,False,True,True,True,True,True
1094,1338-CECEE,One year,False,Bank transfer (automatic),68.5,2839.95,False,1248,-0.8665624788845384,False,True,True,False,False,True,True,False,True,False,True,True,True,True
1095,7439-DKZTW,Month-to-month,True,Electronic check,80.55,80.55,False,31,0.8611467540480452,False,False,False,True,False,False,False,False,True,False,False,True,True,True
1096,4646-QZXTF,Month-to-month,False,Bank transfer (automatic),81.25,580.1,False,215,-0.8488826652214553,True,True,False,False,True,False,True,True,True,True,False,True,True,True
1097,4607-CHPCA,One year,True,Electronic check,90.4,2178.6,True,760,0.8739760710575879,False,True,True,True,False,False,False,False,True,True,False,True,True,False
1098,9742-XOKTS,One year,False,Electronic check,89.55,6038.55,False,2041,-0.8511480281049473,False,True,True,True,True,True,False,True,False,False,True,True,True,True
1099,6921-OZMFH,Month-to-month,True,Mailed check,55.7,259.4,False,153,-0.8729290708206411,False,True,True,False,False,False,False,True,False,False,True,True,True,True
1100,9578-FOMUK,Month-to-month,True,Electronic check,24.8,324.15,False,457,-0.007525989381746225,False,False,True,False,False,False,False,False,False,False,True,False,True,True
1101,4712-UYOOI,Month-to-month,False,Electronic check,20.0,417.65,False,610,-0.4812636743715909,True,True,True,False,False,False,False,False,False,False,False,False,True,True
1102,8824-RWFXJ,Month-to-month,True,Mailed check,56.15,168.15,True,92,-0.011826390691832589,False,True,True,False,False,True,True,False,False,False,False,True,True,False
1103,7722-CVFXN,One year,True,Electronic check,105.2,5637.85,False,1645,-0.9997202729664083,False,True,True,True,False,True,False,True,True,True,True,True,True,True
1104,8717-VCTXJ,One year,True,Mailed check,19.55,839.4,False,1279,-0.9999422030204416,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1105,7363-QTBIW,Month-to-month,True,Electronic check,79.75,769.1,False,276,0.03547255575312556,True,True,False,True,False,False,False,False,False,True,False,True,True,True
1106,4159-NAAIX,Two year,False,Bank transfer (automatic),97.45,6253.0,False,1918,-0.007525989381746225,True,False,False,True,False,True,False,False,True,True,True,True,True,True
1107,0971-QIFJK,Two year,False,Bank transfer (automatic),24.25,1641.8,False,2102,0.03117434158878077,True,True,False,False,False,False,False,False,False,False,True,False,True,True
1108,9397-TZSHA,Two year,False,Credit card (automatic),24.6,1678.05,False,2102,0.03117434158878077,True,False,False,False,False,False,False,False,False,False,True,False,True,True
1109,3391-JSQEW,Month-to-month,True,Mailed check,50.15,2058.5,False,1218,-0.5074302810827516,False,True,False,False,False,True,False,False,False,False,False,True,True,True
1110,0343-QLUZP,Two year,False,Bank transfer (automatic),39.6,2424.5,False,1826,0.9999907524084426,False,False,False,False,True,True,True,False,False,False,False,True,False,True
1111,9763-PDTKK,Month-to-month,True,Bank transfer (automatic),94.4,387.2,True,123,-0.518505144391157,True,False,False,True,True,False,True,True,False,True,False,True,True,False
1112,2176-LVPNX,Two year,False,Mailed check,89.85,6293.45,False,2163,0.8822061909330865,True,False,False,False,True,True,True,True,True,True,True,True,True,True
1113,7627-JKIAZ,Month-to-month,True,Credit card (automatic),78.95,2839.65,True,1125,0.8760579434344279,True,True,False,True,False,False,True,False,False,False,True,True,True,False
1114,3312-UUMZW,Month-to-month,True,Credit card (automatic),98.85,3145.9,False,975,-0.4850290196805594,False,True,False,True,False,True,False,False,True,True,True,True,True,True
1115,1271-UODNO,Two year,True,Credit card (automatic),53.85,2200.7,False,1187,0.0010751512827978048,False,False,False,False,False,False,False,True,False,False,True,True,True,True
1116,8461-EFQYM,One year,True,Electronic check,24.25,914.4,False,1157,0.4944029842076186,True,False,False,False,False,False,False,False,False,False,True,False,True,True
1117,6900-RBKER,Two year,True,Credit card (automatic),89.45,4577.75,False,1584,-0.518505144391157,False,False,False,True,False,False,True,False,False,True,True,True,True,True
1118,6891-JPYFF,Month-to-month,True,Credit card (automatic),105.25,4997.5,False,1461,1.0,True,True,True,True,True,True,False,False,True,True,True,True,True,True
1119,1459-QNFQT,Two year,False,Bank transfer (automatic),59.5,4144.8,False,2132,0.5203426135057131,False,True,True,False,True,False,True,True,True,True,False,True,False,True
1120,1047-NNCBF,Month-to-month,False,Credit card (automatic),70.55,1493.55,False,610,-0.4812636743715909,False,False,False,True,False,False,False,False,False,False,False,True,True,True
1121,3696-XRIEN,One year,True,Credit card (automatic),82.5,4179.1,False,1523,0.4831474640149687,True,False,False,False,True,False,True,True,True,True,True,True,True,True
1122,4081-DYXAV,One year,True,Credit card (automatic),44.85,893.55,True,579,-0.8600516436414429,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1123,0074-HDKDG,One year,True,Bank transfer (automatic),61.6,1611.0,False,761,0.8654873276017406,False,True,True,False,True,True,True,False,False,False,False,True,True,True
1124,8791-GFXLZ,Month-to-month,True,Bank transfer (automatic),49.05,593.05,False,365,0.9999907524084426,False,False,False,False,False,True,False,False,False,False,False,True,True,True
1125,8111-SLLHI,Month-to-month,True,Electronic check,105.65,4284.8,True,1187,0.0010751512827978048,False,True,False,True,False,True,True,False,True,True,True,True,True,False
1126,0927-LCSMG,Month-to-month,False,Mailed check,74.65,544.55,True,214,-0.8578494977869301,False,False,False,True,False,False,True,False,False,False,False,True,True,False
1127,9330-DHBFL,One year,True,Mailed check,66.25,1533.8,False,702,0.8822061909330865,True,True,True,False,True,True,True,True,False,False,False,True,True,True
1128,0098-BOWSO,Month-to-month,True,Electronic check,19.4,529.8,False,822,-0.0032254488771079042,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1129,3452-ABWRL,Month-to-month,True,Credit card (automatic),86.05,3865.6,False,1432,0.8781236129591843,False,False,False,True,False,False,False,False,True,False,True,True,True,True
1130,5859-HZYLF,Two year,True,Credit card (automatic),19.15,515.75,False,792,0.49066019586310594,False,True,True,False,False,False,False,False,False,False,False,False,True,True
1131,8257-RZAHR,Month-to-month,True,Bank transfer (automatic),64.7,941.0,True,426,0.5018610596210327,True,True,False,False,True,False,False,False,True,False,True,True,True,False
1132,5293-WXJAK,Month-to-month,True,Bank transfer (automatic),104.05,1133.65,True,334,0.8589525565270845,True,True,False,True,False,False,True,True,True,True,True,True,True,False
1133,3156-QLHBO,Month-to-month,False,Mailed check,19.25,48.35,False,62,0.4831474640149687,False,False,True,False,False,False,False,False,False,False,False,False,True,True
1134,2208-NQBCT,Month-to-month,False,Electronic check,81.95,2070.05,False,792,0.49066019586310594,True,True,True,True,True,True,False,False,False,False,False,True,True,True
1135,1779-PWPMG,Two year,True,Bank transfer (automatic),114.65,8333.95,False,2191,0.9999630098048061,True,True,False,True,True,True,True,True,True,True,True,True,True,True
1136,6621-NRZAK,Two year,False,Credit card (automatic),20.0,1209.25,False,1918,-0.007525989381746225,True,True,True,False,False,False,False,False,False,False,False,False,True,True
1137,0831-JNISG,Two year,False,Mailed check,19.8,1396.25,False,2163,0.8822061909330865,False,True,True,False,False,False,False,False,False,False,False,False,True,True
1138,0774-IFUVM,Month-to-month,True,Bank transfer (automatic),65.15,723.35,False,337,0.8842230238742036,False,True,True,False,True,False,False,False,True,False,True,True,True,True
1139,3082-WQRVY,One year,False,Mailed check,19.65,228.65,False,427,0.48690833266842365,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1140,9553-DLCLU,Two year,False,Credit card (automatic),88.95,1161.75,False,396,0.8633250245021008,True,False,True,False,True,True,True,True,True,True,True,True,True,True
1141,1641-BYBTK,Month-to-month,True,Mailed check,20.2,98.35,False,184,-0.9997202729664083,False,False,True,False,False,False,False,False,False,False,False,False,True,True
1142,2460-NGXBJ,Month-to-month,True,Credit card (automatic),75.2,775.3,False,337,0.8842230238742036,False,True,True,True,False,False,False,False,False,False,True,True,True,True
1143,2446-ZKVAF,Month-to-month,False,Credit card (automatic),56.8,1074.65,False,549,-0.9998127418269003,False,True,False,False,False,True,False,False,False,False,True,True,True,True
1144,0841-NULXI,Month-to-month,True,Electronic check,35.55,35.55,True,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1145,3522-CDKHF,Month-to-month,True,Bank transfer (automatic),75.5,2324.7,False,975,-0.4850290196805594,True,True,False,True,True,False,False,False,False,False,False,True,True,True
1146,1430-SFQSA,One year,False,Mailed check,35.6,1072.6,False,883,-0.8687007560596847,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1147,0411-EZJZE,Month-to-month,True,Electronic check,60.25,170.5,False,92,-0.011826390691832589,True,False,False,False,False,False,False,False,True,False,True,True,True,True
1148,7851-WZEKY,Month-to-month,True,Electronic check,95.15,196.9,True,61,0.4981366284784055,True,False,False,True,False,False,False,False,True,True,True,True,True,False
1149,8844-TONUD,Month-to-month,True,Mailed check,96.65,1162.85,True,396,0.8633250245021008,False,True,True,True,False,False,True,False,True,True,False,True,True,False
1150,8807-ARQET,Month-to-month,True,Electronic check,40.35,1677.85,False,1248,-0.8665624788845384,True,False,False,False,False,True,False,False,False,True,False,True,False,True
1151,8992-CEUEN,Month-to-month,False,Electronic check,18.85,18.85,False,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1152,4320-QMLLA,Month-to-month,False,Mailed check,54.85,370.4,False,215,-0.8488826652214553,False,False,False,False,False,False,False,False,True,False,False,True,True,True
1153,8777-PVYGU,One year,True,Mailed check,64.3,3410.6,False,1584,-0.518505144391157,True,True,False,False,True,False,True,False,True,False,False,True,True,True
1154,8292-ITGYJ,Two year,True,Bank transfer (automatic),24.65,1138.8,False,1371,0.02257626304154546,True,True,True,False,False,False,False,False,False,False,True,False,True,True
1155,6870-ZWMNX,Two year,False,Credit card (automatic),76.1,5264.25,False,2132,0.5203426135057131,False,True,False,False,False,True,True,True,True,False,True,True,True,True
1156,0621-CXBKL,Two year,False,Mailed check,18.7,1005.7,False,1614,-0.8729290708206411,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1157,5268-DSMNQ,One year,True,Credit card (automatic),97.95,5936.55,False,1888,0.48690833266842365,True,True,False,True,False,True,True,False,True,False,True,True,True,True
1158,5334-JLAXU,Month-to-month,True,Credit card (automatic),94.1,5475.9,False,1826,0.9999907524084426,True,True,False,True,True,True,False,False,False,True,True,True,True,True
1159,4086-YQSNZ,Month-to-month,True,Electronic check,80.4,224.05,True,92,-0.011826390691832589,True,True,False,True,False,False,False,False,True,False,False,True,True,False
1160,6242-MBHPK,Month-to-month,True,Electronic check,95.1,2326.05,False,702,0.8822061909330865,True,True,False,True,True,False,False,False,True,True,False,True,True,True
1161,5868-CZJDR,Month-to-month,True,Mailed check,31.35,31.35,True,31,0.8611467540480452,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1162,9359-UGBTK,One year,True,Bank transfer (automatic),72.35,4991.5,False,2041,-0.8511480281049473,True,False,False,False,True,False,True,True,False,True,False,True,True,True
1163,0135-NMXAP,Month-to-month,True,Bank transfer (automatic),89.75,1052.4,True,365,0.9999907524084426,True,False,False,True,False,True,False,False,True,False,True,True,True,False
1164,4782-OSFXZ,Two year,True,Bank transfer (automatic),82.7,5831.2,False,2163,0.8822061909330865,True,True,False,False,True,True,True,True,False,True,True,True,True,True
1165,6479-OAUSD,One year,False,Credit card (automatic),19.9,510.8,False,761,0.8654873276017406,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1166,7129-ACFOG,Month-to-month,True,Electronic check,53.8,283.95,False,153,-0.8729290708206411,True,False,False,False,True,False,False,False,False,False,True,True,True,True
1167,4189-NAKJS,One year,True,Credit card (automatic),51.55,1295.4,False,792,0.49066019586310594,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1168,5562-BETPV,One year,False,Mailed check,19.65,19.65,False,31,0.8611467540480452,False,True,True,False,False,False,False,False,False,False,False,False,True,True
1169,1282-IHQAC,One year,True,Credit card (automatic),44.05,3011.65,False,2132,0.5203426135057131,False,False,False,False,False,True,True,False,True,False,False,True,False,True
1170,9127-FHJBZ,Two year,True,Electronic check,114.0,8093.15,False,2191,0.9999630098048061,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1171,6270-OMFIW,One year,True,Electronic check,94.4,5610.25,True,1826,0.9999907524084426,False,True,False,True,False,True,False,False,True,True,False,True,True,False
1172,1641-RQDAY,Month-to-month,True,Electronic check,100.4,3217.65,False,975,-0.4850290196805594,True,True,True,True,False,True,False,False,True,True,True,True,True,True
1173,0107-WESLM,Month-to-month,True,Electronic check,19.85,19.85,True,30,0.8697638720650646,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1174,6994-ORCWG,One year,True,Mailed check,54.25,773.2,False,427,0.48690833266842365,True,False,False,False,False,True,False,False,False,False,True,True,True,True
1175,1346-UFHAX,Month-to-month,True,Credit card (automatic),80.0,1029.35,False,396,0.8633250245021008,True,False,False,True,True,False,False,False,False,False,True,True,True,True
1176,3992-YWPKO,Month-to-month,True,Credit card (automatic),109.9,669.45,True,184,-0.9997202729664083,True,False,False,True,False,True,True,True,True,True,True,True,True,False
1177,2933-XEUJM,Two year,False,Mailed check,79.2,3593.8,False,1401,0.5129783862992282,True,False,False,False,True,False,True,False,True,True,True,True,True,True
1178,0125-LZQXK,Month-to-month,True,Electronic check,101.35,1553.95,True,457,-0.007525989381746225,False,False,False,True,False,False,True,True,True,True,False,True,True,False
1179,5461-QKNTN,Month-to-month,True,Electronic check,94.3,3953.15,False,1310,-0.8556314858488708,False,True,False,True,False,True,False,True,True,False,True,True,True,True
1180,4835-YSJMR,Two year,True,Bank transfer (automatic),49.8,1971.15,False,1187,0.0010751512827978048,False,False,False,False,False,False,False,True,False,False,False,True,True,True
1181,8399-YNDCH,Month-to-month,True,Bank transfer (automatic),60.05,1236.15,True,638,-0.02042645758555748,False,False,False,False,False,False,True,False,True,False,False,True,True,False
1182,3164-YAXFY,Month-to-month,True,Electronic check,53.75,3196.0,False,1737,0.03547255575312556,False,False,False,False,True,False,True,False,True,True,False,True,False,True
1183,0887-WBJVH,One year,True,Electronic check,93.45,4872.2,False,1614,-0.8729290708206411,True,True,False,True,False,False,False,True,True,True,False,True,True,True
1184,4660-IRIBM,Month-to-month,True,Mailed check,87.9,1500.5,False,549,-0.9998127418269003,False,True,True,True,True,False,True,False,True,False,False,True,True,True
1185,5673-FSSMF,Month-to-month,True,Electronic check,60.15,60.15,True,30,0.8697638720650646,True,False,False,False,False,False,False,False,False,True,True,True,True,False
1186,7670-ZBPOQ,One year,True,Bank transfer (automatic),61.05,3478.75,False,1767,0.5240103253675756,True,True,False,False,True,False,False,True,False,False,True,True,True,True
1187,8089-UZWLX,Two year,False,Bank transfer (automatic),104.05,7413.55,False,2163,0.8822061909330865,True,False,False,True,False,False,True,False,True,True,True,True,True,True
1188,0080-OROZO,One year,True,Electronic check,99.25,3532.0,False,1067,0.8801730414269227,True,False,False,True,False,False,True,True,True,True,False,True,True,True
1189,3916-NRPAP,Month-to-month,False,Credit card (automatic),85.7,256.75,False,92,-0.011826390691832589,False,False,False,True,False,False,True,False,False,True,False,True,True,True
1190,6807-SIWJI,One year,True,Electronic check,104.85,3887.25,False,1157,0.4944029842076186,False,False,False,True,True,True,False,False,True,True,True,True,True,True
1191,8221-HVAYI,Two year,True,Credit card (automatic),69.15,2490.15,False,1067,0.8801730414269227,False,True,True,False,True,True,True,True,False,False,True,True,True,True
1192,1579-KLYDT,Month-to-month,True,Electronic check,90.45,593.45,True,214,-0.8578494977869301,False,False,False,True,False,False,True,False,True,False,True,True,True,False
1193,5232-NXPAY,Two year,False,Mailed check,74.45,3510.3,False,1432,0.8781236129591843,True,False,False,False,False,False,True,True,True,True,False,True,True,True
1194,8967-SZQAS,Month-to-month,False,Electronic check,50.45,765.45,False,427,0.48690833266842365,True,False,False,False,False,True,False,False,False,False,False,True,True,True
1195,4468-KAZHE,Month-to-month,True,Electronic check,60.0,1259.35,False,610,-0.4812636743715909,True,True,False,False,False,True,False,False,False,True,False,True,True,True
1196,0455-ENTCR,Two year,False,Electronic check,85.25,5538.35,False,2010,-0.9998127418269003,False,True,False,False,True,True,False,True,True,True,True,True,True,True
1197,8944-AILEF,Month-to-month,True,Credit card (automatic),19.45,340.85,False,457,-0.007525989381746225,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1198,5542-NKVRU,Two year,True,Bank transfer (automatic),20.75,844.45,False,1279,-0.9999422030204416,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1199,7126-RBHSD,Month-to-month,False,Electronic check,78.9,1348.95,False,518,-0.8708229664552753,True,True,False,True,True,False,False,False,False,False,True,True,True,True
1200,5370-IIVVL,One year,True,Credit card (automatic),104.5,3778.0,False,1126,0.8676336233547729,False,False,False,True,False,True,False,True,True,True,True,True,True,True
1201,6789-HJBWG,Month-to-month,True,Electronic check,49.4,611.65,False,365,0.9999907524084426,True,False,False,False,False,True,False,False,False,False,False,True,True,True
1202,3927-NLNRY,One year,True,Bank transfer (automatic),94.25,4867.95,True,1614,-0.8729290708206411,False,True,False,True,False,True,False,False,True,True,False,True,True,False
1203,9087-EYCPR,Two year,False,Mailed check,25.0,1505.05,False,1826,0.9999907524084426,True,False,False,False,False,False,False,False,False,False,True,False,True,True
